x1,x2,x3,x4,y
0.860526896247,0.776077088949,0.00457737026823,0.288355523021,0.0711588428772
0.467849594259,0.449214358275,0.447408152184,0.557895112229,1.43533766257
0.42780145392,0.690820734792,0.0351935169939,0.544043313159,0.8025395853
0.507871798072,0.468076548536,0.973567731978,0.727522789766,1.49871569244
0.700514905654,0.515454679304,0.337694107327,0.107602387326,1.36019641439
0.697907179175,0.541940197692,0.0435595434791,0.074592289914,0.565085823389
0.717054470065,0.661951438093,0.524672776376,0.446324169972,1.46320553501
0.0660883413637,0.744877080203,0.361139431409,0.205344685103,1.56044521224
0.948860613959,0.555568103355,0.35787734819,0.164280193427,1.33437409819
0.785209418734,0.847846233649,0.953701731678,0.111017885256,1.51540119886
0.251981984408,0.0335768153048,0.892924020889,0.0378626189302,1.41299706334
0.662594503571,0.219549012192,0.24372483547,0.885234021172,1.05237326576
0.790281191741,0.224274293486,0.73610498932,0.139149490279,1.35006488231
0.302703593474,0.657901319991,0.713894065033,0.611303190359,1.55251586242
0.136437466835,0.985139826664,0.195223694856,0.123413383712,1.53517054999
0.627713252827,0.618762106565,0.371644921977,0.0478573288168,1.41873174186
0.480032379965,0.0629439278919,0.18573735228,0.568123528155,0.72587589628
0.483413232334,0.445334739658,0.309022419549,0.274600898889,1.40346426025
0.587086680358,0.258992802105,0.477757296046,0.370303429955,1.351353424
0.550430299925,0.841014238871,0.304592871082,0.357623492751,1.43705133889
0.229649041419,0.596084128943,0.3090411416,0.95814226153,1.50252803903
0.9657932636,0.123068141405,0.336897666697,0.318649772356,0.85103760839
0.526467984376,0.323336726933,0.860815481627,0.518827565967,1.4756244827
0.486460619894,0.384754906268,0.190782444419,0.505810467781,1.23364748107
0.614529147326,0.892095662452,0.623970692724,0.676776025345,1.50778982328
0.480503750616,0.378557422459,0.460846247861,0.42028623912,1.42182261075
0.136216757638,0.141265205813,0.732203713939,0.419602992805,1.51010742611
0.604666979005,0.604551093607,0.848975969728,0.896366171239,1.52365237323
0.589153949312,0.920209361723,0.732713370453,0.310093285466,1.51123073843
0.930906784657,0.312724090946,0.618758200996,0.953732291269,1.32634869094
0.320949788683,0.663516461221,0.395623313992,0.5244271005,1.49702450854
0.516688010765,0.894288562441,0.971444403718,0.141335199362,1.53864273386
0.52779301943,0.861820309273,0.954676355299,0.80148020853,1.54649751693
0.293643657067,0.0774083453014,0.496673071324,0.198088107691,1.3199526913
0.325329350469,0.248409344706,0.751788714895,0.131757527323,1.49723201408
0.365858436925,0.617149370114,0.104226265344,0.92736661183,1.27158469129
0.16328670897,0.961439299092,0.383327672383,0.772030168634,1.53314312527
0.127598171888,0.490913505315,0.480891787582,0.134307381772,1.54558331832
0.722635997209,0.435744325962,0.0702462298332,0.915241935223,0.675011742244
0.215657929768,0.521459482573,0.433837463244,0.901175454484,1.53483815183
0.526118681526,0.238504261909,0.0320567604035,0.808653903137,0.300015971871
0.567225467121,0.986879284895,0.104944091069,0.786271801576,1.27823061405
0.817296913024,0.433313634528,0.162268688075,0.585461116334,1.03298687516
0.19891600747,0.944045814339,0.266195072743,0.788984325132,1.52771101225
0.301037511742,0.89860526787,0.457259423336,0.951201170695,1.54117310805
0.940286343278,0.866895187927,0.854037883051,0.580187467168,1.51353638281
0.620436703603,0.434488867222,0.907586127455,0.117809187117,1.48751538169
0.738656413355,0.0716337395218,0.282291359561,0.642970948896,0.763123192773
0.260637079681,0.290758860674,0.462067507907,0.687764639766,1.47498504807
0.532382139137,0.38729497527,0.165924837461,0.902462797785,1.16163857056
0.825083192196,0.827593889157,0.936119495588,0.957143386306,1.50453185593
0.583010293249,0.327607440823,0.85059932106,0.637230931463,1.44616801157
0.232144073962,0.769391775087,0.436942292309,0.129774160374,1.5244479872
0.138019579755,0.942087836502,0.723370579391,0.590248508361,1.56887243752
0.510905863376,0.700757656874,0.0603650245997,0.67426280324,0.978510514296
0.944412259544,0.114210662857,0.453492311793,0.067331147677,0.976764508403
0.623418287156,0.124847519349,0.317553795519,0.397009530792,1.03608018356
0.255978611929,0.94581986351,0.262005615649,0.178152189957,1.51653371835
0.0481712168242,0.239548637186,0.198380572368,0.334122269426,1.52661578072
0.555282333454,0.269726108798,0.735500564738,0.870420233791,1.4324525829
0.57015266905,0.680719908806,0.650363118935,0.0857269861011,1.48956093036
0.979790958134,0.832275206955,0.0569062869238,0.112820245662,0.703833392768
0.674998549271,0.953675951389,0.979541836417,0.985021438383,1.53564080871
0.111483797967,0.412248095294,0.971958493174,0.31178364371,1.55802267549
0.444064813074,0.989724083706,0.0520182104183,0.522621310642,1.11339196518
0.209743063565,0.567088468289,0.2160006703,0.366105349746,1.47846642993
0.503016099818,0.479190666713,0.652909697634,0.524636512081,1.49910706058
0.238117012417,0.965462803432,0.827092381586,0.806498094637,1.56627271174
0.0135261444205,0.364403780005,0.977033127506,0.621961099239,1.56865494521
0.743465678325,0.803184588895,0.734370649958,0.234574888309,1.49615187936
0.657768492907,0.111890918351,0.383590266492,0.0139323786077,1.06912706015
0.560270954275,0.604012890531,0.455631442893,0.382636303978,1.45442057257
0.433696574002,0.269294362313,0.999759216014,0.965880958226,1.51145722077
0.54561867566,0.763316387907,0.633505467255,0.841621238965,1.50816048321
0.780929026325,0.0296388054773,0.70637481894,0.248893920597,0.998035714752
0.132385117419,0.488878990955,0.119244913617,0.360959514899,1.43967809836
0.28219314259,0.545843966966,0.728870887718,0.232015737412,1.53286835924
0.919286987237,0.140430174651,0.923556221665,0.675890956381,1.31013851747
0.233378991382,0.712577989722,0.47402646827,0.490517624436,1.53063895548
0.869690844679,0.840894862221,0.0344410144625,0.189870777725,0.52940091515
0.964495005567,0.465354908241,0.905781676209,0.127816250467,1.47597169537
0.0997982188034,0.654967286048,0.993326196194,0.342388226137,1.57268491161
0.952764090246,0.761002831898,0.748910586828,0.447579217624,1.47513972417
0.7803896283,0.222893031848,0.585097110285,0.660673968126,1.31807300983
0.689513700952,0.512783592319,0.256360613302,0.0220241060631,1.2907653227
0.668223231696,0.92331618642,0.141136476334,0.784865534965,1.29014027766
0.021732436251,0.426797462235,0.747224629982,0.635815947365,1.57207733493
0.0324349904584,0.171313024439,0.893763003652,0.781847977803,1.56648633988
0.498008265472,0.31969635222,0.940142546152,0.265441933665,1.48735373548
0.417805195954,0.471931772482,0.984507487259,0.931079544991,1.51946255378
0.191460970213,0.0869234071528,0.0445757460228,0.24305680446,0.573418009209
0.320767611647,0.211967688359,0.506699334117,0.609203270721,1.44549656927
0.0511387909285,0.750428464096,0.512302860744,0.324453344769,1.56173281452
0.693891821986,0.121482588833,0.692419869371,0.603872379461,1.27330519341
0.810884923493,0.475584457984,0.0595779006311,0.149091201294,0.58948250852
0.884895490478,0.149447386484,0.909664328138,0.433669904246,1.30946600972
0.322856273961,0.446243885037,0.861200916298,0.547273677427,1.53464806291
0.305925631562,0.0705152883715,0.96141013341,0.831387783186,1.43961195979
0.345832912352,0.600569312611,0.804792644436,0.843429272125,1.51734190685
0.0378624850522,0.105283642659,0.998936250693,0.0983321888705,1.57062940599
0.950662244721,0.994642058256,0.162405738278,0.767763545396,1.24275730459
0.258516697725,0.730176518778,0.931718905655,0.334507200017,1.53897576425
0.304156989284,0.583141171857,0.851412058191,0.856017694899,1.53656512691
0.234636426431,0.342621878578,0.534548935752,0.309922943934,1.50955679238
0.724307944464,0.744065319561,0.775281272411,0.817442638018,1.50501355358
0.179337512181,0.742320173466,0.544539655809,0.915227713038,1.55496684484
0.542799790453,0.133985065006,0.803550711317,0.1819868181,1.38181522402
0.240111524937,0.272577058307,0.167739917822,0.420279244332,1.32131432297
0.194196205118,0.973383082869,0.283735771202,0.491467132077,1.5276954072
0.570654351596,0.291909790674,0.350567407504,0.43181860572,1.30552265143
0.294025268177,0.432152400036,0.351742980237,0.341001991577,1.46951706603
0.977508118564,0.242207155942,0.117189048158,0.728492182977,0.560036806362
0.393155310233,0.220166847221,0.0842986036278,0.60203970688,0.801459155305
0.452402759117,0.513426963419,0.594030019848,0.655812541146,1.49370123253
0.252603041134,0.279368274595,0.29829088695,0.568894608141,1.41718271929
0.460460228062,0.993465916494,0.312720688151,0.483316062985,1.48509792838
0.301050985348,0.247171650829,0.433144740579,0.345216115299,1.44607016653
0.156944756633,0.126940761743,0.901297178861,0.804185140351,1.51973720315
0.0550778108963,0.70307532496,0.124298858752,0.235671836484,1.52346080225
0.565635022889,0.299523920811,0.0588801941366,0.0669393647652,0.569549938475
0.817349352505,0.870123781914,0.777616574406,0.353661507893,1.50942532408
0.819734893707,0.184896383727,0.802175178972,0.591117746158,1.34072016662
0.288453414085,0.670194319894,0.907158027249,0.224944759251,1.54837350543
0.0129477108546,0.897533114586,0.754722292997,0.241810418401,1.56448562877
0.975093468448,0.941707406635,0.966112703957,0.944422743156,1.51047632005
0.0426415323695,0.057252013833,0.0287421101944,0.640134176543,0.966119088223
0.415633241877,0.839156828202,0.284131838301,0.807595757248,1.48432303436
0.555176724266,0.957918925469,0.915567372685,0.886501366301,1.52865829139
0.183084803758,0.0948758246542,0.0162778332369,0.259098108524,0.243348432303
0.359381349223,0.895565020601,0.97519114909,0.317958797152,1.52713971492
0.285878177569,0.784640448161,0.396693880201,0.17186187604,1.50216031754
0.63137809932,0.765725066753,0.739902228546,0.18961857467,1.50953253207
0.608119403505,0.329380793343,0.181869126983,0.593903126808,1.11529390754
0.613058524338,0.50539039886,0.962184621709,0.282951210938,1.52406180594
0.693316838178,0.467565651721,0.857874802256,0.130617697645,1.49576912845
0.612951877782,0.203599600359,0.431281967255,0.118919249406,1.25446280354
0.557659823687,0.355990871875,0.250960514285,0.946180677699,1.27340303445
0.900360099855,0.901601425112,0.713114615746,0.837789829716,1.51408382938
0.562908809194,0.738413180957,0.025787772044,0.514483260043,0.5364798651
0.41869321319,0.251560574575,0.685008462244,0.84552261455,1.46941431624
0.814325470399,0.470810907213,0.90519705212,0.136560542693,1.45797978472
0.0931557259467,0.202934384587,0.337630831207,0.348104744333,1.49768537945
0.45977466617,0.58908376874,0.626752002798,0.0721112472281,1.52056449331
0.978489986292,0.553043219897,0.918831097135,0.706264178024,1.44747194046
0.611884523665,0.39598716935,0.052630021105,0.782930877563,0.584544899198
0.139721501803,0.914015566021,0.924415197325,0.371023604155,1.56256368733
0.611645989948,0.982028327361,0.924688444992,0.57234359277,1.52394724783
0.234781148078,0.246037823889,0.252842620235,0.734936270292,1.41169358255
0.436518276871,0.686246339304,0.572723053524,0.793338486855,1.51999700216
0.48498065741,0.0556658162438,0.564723106074,0.331620177453,1.18537140463
0.558252001553,0.0286205547942,0.497350383,0.166174177698,0.989282750868
0.208633764579,0.449774865654,0.644645804675,0.242576257769,1.51928301799
0.987385482683,0.827033468844,0.0959728432681,0.926849054879,0.967605534635
0.71740680851,0.172766542274,0.448491145025,0.756757762451,1.19910830431
0.907681245271,0.988818081677,0.297665709802,0.403204373936,1.39996849472
0.279889828467,0.740658616972,0.0941597267515,0.19477209226,1.35807264862
0.432038365295,0.329826611324,0.466259871081,0.313263725962,1.44069294259
0.300820456851,0.613053501614,0.384500352052,0.629070238726,1.51264788513
0.139706022934,0.866873877155,0.875449529617,0.323729999828,1.56485786943
0.645434951091,0.701087488856,0.858968727918,0.80891249864,1.51451341638
0.42879999336,0.171680661089,0.336560964421,0.96181170895,1.27189099624
0.557468101255,0.332841402927,0.031289334737,0.357583118812,0.355933486577
0.875324589723,0.0982779186558,0.11535616147,0.82059798114,0.349293162003
0.251209953132,0.345494189332,0.70295753988,0.994742945633,1.52786844851
0.927826910043,0.785198343803,0.295959015351,0.0680285811662,1.37681835763
0.00898469700667,0.216362712647,0.960419223308,0.705640493909,1.56202372166
0.683534070141,0.961064778289,0.946663563782,0.274140433878,1.52985011726
0.304087872539,0.531798889735,0.293625045595,0.578407529741,1.47784763496
0.521541522204,0.89619869104,0.612528752957,0.822477020912,1.51531089684
0.254223354782,0.712046958798,0.719586885622,0.532264140714,1.56195390716
0.628247521287,0.521403928644,0.645877720672,0.5207174692,1.46301822469
0.364117505183,0.71601471851,0.784180441594,0.255223993785,1.549531712
0.815858147592,0.370280356389,0.440914990162,0.589770916829,1.31381504654
0.521641473428,0.864079895845,0.551670275704,0.716201016189,1.5192762592
0.689998647162,0.289810717358,0.285112191173,0.808354272006,1.17612471138
0.908034030264,0.41796240918,0.801055838418,0.715856834915,1.42867815817
0.499611012928,0.306649237028,0.486921189648,0.786112507095,1.40812474152
0.767756608679,0.649403362257,0.812140854914,0.387522990584,1.48987319216
0.830807709141,0.448360809657,0.30212926248,0.241481835503,1.27306098002
0.902505356323,0.752033530511,0.799163450802,0.16418678381,1.50488292065
0.981551890003,0.549028989709,0.837525854277,0.986595317101,1.46834511105
0.666052938421,0.736730668003,0.388730480162,0.694857047817,1.44069021297
0.402428480045,0.261938093508,0.0860037130354,0.119163516303,0.887190505883
0.638379859289,0.534170055787,0.504217328455,0.694293654533,1.43600737473
0.878855429123,0.227876640112,0.688012883788,0.839713239195,1.32934710148
0.770497102174,0.991828417807,0.759500141855,0.801483540559,1.51076812884
0.146463635332,0.153403467309,0.66048327878,0.474941045831,1.51841939484
0.19253268857,0.298036182859,0.465596368218,0.525716437819,1.50078061571
0.916245930751,0.428580205529,0.499444405123,0.961002297961,1.34295907719
0.569115182299,0.158740363521,0.421270261527,0.68511011449,1.23342384513
0.369909348989,0.942923226222,0.900433281037,0.478109872684,1.55649215041
0.688151094194,0.903667994595,0.739071472574,0.330125083242,1.50228627176
0.122038253392,0.0651296740451,0.763775546205,0.703766610877,1.48239597522
0.619110762624,0.7366500774,0.60890007707,0.570610298776,1.49026247024
0.125718582482,0.620681235691,0.591274462472,0.91020408072,1.56204957848
0.969394048745,0.987269556822,0.952459248577,0.215540090513,1.51712790255
0.133914229761,0.954809313427,0.376930866263,0.494359511698,1.55593790247
0.549678209813,0.244179247511,0.534869306536,0.713144116047,1.38897935299
0.800699060378,0.966103294168,0.936393629506,0.283564127443,1.50773311217
0.902208031555,0.511121460888,0.474124671942,0.259521941613,1.37557560729
0.641697156844,0.174347076758,0.330471677525,0.030353609317,1.11812976924
0.513486311747,0.000453794240907,0.0754304438943,0.982759482637,0.187888615229
0.912881228436,0.16145364327,0.574929490725,0.199198044,1.1734509963
0.191479699196,0.0738169397828,0.880436477474,0.438831140029,1.47584003418
0.518255676924,0.535523005121,0.392503426261,0.310598607476,1.44275091108
0.41036343736,0.889856658395,0.124430823183,0.924088970656,1.38578275122
0.0283978860349,0.0258492274194,0.850312999911,0.144425916223,1.56220160368
0.0069901380419,0.881063875208,0.282502458822,0.786065040523,1.57246232024
0.452172404035,0.502411550599,0.926355624606,0.75992576594,1.5210551233
0.685219521503,0.482007455752,0.855398105002,0.69215924849,1.5004918403
0.132448330569,0.167606747865,0.6291205913,0.182151529963,1.51500097455
0.27739991227,0.480216998863,0.0421675635332,0.99468293838,0.942046426454
0.771665394792,0.723067231834,0.468423040639,0.979146700327,1.43962084921
0.91867561743,0.325635860383,0.604072914039,0.153225155423,1.34719177568
0.56599586625,0.116348788252,0.596627432187,0.00141416138901,1.28991046134
0.92845522722,0.103802372983,0.682198997593,0.293089404685,1.1482993349
0.118368938782,0.148413528938,0.798418106859,0.710295218614,1.53807713229
0.983428106048,0.486291156842,0.932596116317,0.938109979596,1.43701869702
0.952936910631,0.186914679293,0.729427747708,0.743601303693,1.25319364817
0.248264069962,0.906006491237,0.205639314556,0.296845342771,1.49528943388
0.371196842188,0.124661167869,0.944012349708,0.0317919211986,1.45283494622
0.126998283275,0.726557002064,0.4988156402,0.823312237219,1.5570449557
0.459787218843,0.332611613061,0.458971622478,0.460029990028,1.41950296694
0.349440844917,0.229039478738,0.325767736457,0.528901795526,1.34374495078
0.55205287784,0.249442822168,0.587637977383,0.476715548453,1.42481119473
0.670260230357,0.0904555672876,0.947691388534,0.322394956019,1.31525559867
0.08643617111,0.0277293791231,0.0437598209703,0.981197927624,0.70883885507
0.760722041435,0.346539472767,0.985963421777,0.590334667328,1.46637557879
0.367931581966,0.692245605906,0.131046524735,0.789376860082,1.34151718752
0.22415894873,0.978829936942,0.697053687704,0.273191329457,1.55856853206
0.606149513979,0.972463075879,0.266954978936,0.511250988922,1.43548549637
0.642396321856,0.0302625274642,0.47801974486,0.260077966937,0.910571733184
0.317786204383,0.237051828406,0.886898817704,0.861385797629,1.49566827773
0.580467954582,0.129971045379,0.944322696056,0.863599417843,1.3989491965
0.241808655042,0.0639226030209,0.715070332496,0.734796552763,1.43141536108
0.526876409982,0.532252913458,0.113262357729,0.319223063219,1.15165918268
0.82644808312,0.263052194712,0.339488539946,0.96938658451,1.15617085636
0.862777945905,0.431721724271,0.934278805007,0.593577221679,1.46775093886
0.481164207088,0.675911963126,0.182591396429,0.547817587354,1.32700088371
0.384976707518,0.246969926424,0.651441908024,0.324714365129,1.46665974608
0.172452261306,0.102182039258,0.760584561179,0.657173514683,1.48841964747
0.912889224902,0.840843774864,0.443522648623,0.481145768219,1.41506611653
0.0822442345876,0.743405855411,0.0757870282844,0.726519685101,1.49125089008
0.569564979315,0.386688503498,0.338890009423,0.353395719839,1.35123149821
0.696105079963,0.054410300542,0.232694787087,0.560548503168,0.619963691404
0.0162042850256,0.220857814022,0.376982432037,0.87308016548,1.55382341934
0.114292785505,0.469566670017,0.36594027553,0.0248976059858,1.54216739937
0.240540294349,0.0128380037824,0.746314881254,0.176569027324,1.36878628755
0.039638759024,0.106340736559,0.116669812539,0.0505818858507,1.46258144489
0.839100975209,0.298518532874,0.307919992961,0.689603558032,1.16005305888
0.181424679266,0.326085178426,0.441345686764,0.769332570649,1.50592125009
0.501264245916,0.0379398189467,0.689446396918,0.984796414343,1.21069364103
0.889713058002,0.530593336099,0.562262376828,0.277630092082,1.41579876217
0.0222409734961,0.279903474779,0.776646321294,0.0688750349559,1.54754395542
0.811277815408,0.0634257969716,0.766177595624,0.193429945086,1.13578559814
0.87340945608,0.437214192708,0.672639403327,0.605084917211,1.417381468
0.402797640303,0.309541171288,0.136895400046,0.397100431981,1.1210902971
0.759565258483,0.609845615211,0.885831306154,0.690519835013,1.50209210957
0.566998197484,0.562202314828,0.882765277108,0.0351034394873,1.51917986418
0.552688076454,0.779115998108,0.842573811358,0.486018496262,1.53180854907
0.778151524099,0.362240257934,0.637072281267,0.280585800593,1.40113150138
0.267763230105,0.699157527556,0.200901550905,0.962346583398,1.46196984514
0.74868647218,0.415001469469,0.268048131483,0.0453283490113,1.23378100101
0.101272046095,0.273609795721,0.67623654917,0.633015169038,1.55847750312
0.500304103594,0.559537120465,0.0386622360045,0.915675020247,0.673368147775
0.646379116793,0.27776454153,0.383820672145,0.331512167058,1.2867912699
0.0237544607182,0.0456188964486,0.491183592789,0.849125627713,1.55354528854
0.974084135021,0.286466238139,0.0123695178482,0.0847518436255,0.0798720317765
0.254854510626,0.92023347298,0.414788470964,0.774965847005,1.54024552863
0.89725664663,0.135790429677,0.0253525777856,0.484161817322,0.0774456139882
0.762209643126,0.731730849795,0.924554587984,0.281281594517,1.49281065712
0.794773785423,0.442005523279,0.877215062413,0.331380408865,1.45547954301
0.604000207816,0.336630480528,0.689778091157,0.613047535143,1.44080861564
0.491319239389,0.980965583877,0.434913890335,0.274449000616,1.51294723011
0.866000288708,0.370622394713,0.282453851206,0.887459464835,1.16305560153
0.977560193455,0.65059932926,0.187562869633,0.287536202792,1.13890706627
0.665308914506,0.731556789836,0.139170333158,0.969562758348,1.21727528277
0.623427572254,0.467867184148,0.00131128397888,0.0613836113216,0.0236571722357
0.038967788333,0.160357626344,0.358188657781,0.0416174280549,1.53326021275
0.241202756728,0.885713951912,0.206099942092,0.689881471933,1.50514451199
0.662457275619,0.754318557288,0.837609961707,0.36267650928,1.51840411974
0.315493485044,0.131462564984,0.722540163771,0.478763348091,1.45041317222
0.81860533176,0.2767742751,0.361662658755,0.229386775643,1.20049154778
0.0834373642919,0.71137388743,0.422642620726,0.210524002559,1.54883088748
0.128353199421,0.0958069965246,0.255724766713,0.746539075285,1.40499774669
0.471358782997,0.876409744925,0.109963546358,0.989144463038,1.31755339809
0.641109130591,0.385473275711,0.648722397033,0.561919698314,1.43290043415
0.66284104935,0.232860677848,0.934573760511,0.463250192874,1.43899640673
0.319865483784,0.473003725942,0.628181962496,0.671487828418,1.51844358271
0.381079971187,0.752514438798,0.00584754005579,0.861910317845,0.219486579276
0.416141369149,0.0725492452315,0.298806373108,0.287437845662,1.05132750347
0.769981247311,0.0405109574472,0.0102443280218,0.807251105174,0.016012749637
0.405820809918,0.963321032816,0.281618121384,0.514548378348,1.504472527
0.27597000091,0.997479823662,0.540967206941,0.927221031359,1.52084747015
0.0837794260142,0.241440010015,0.107301605477,0.578511762425,1.41319325255
0.22118469098,0.357059655638,0.715917713095,0.712318335688,1.52065467366
0.671642477078,0.075624971358,0.0485815438383,0.542061267509,0.182446347263
0.931139621641,0.25766670001,0.623293159437,0.970900447492,1.29057509186
0.985118346232,0.837979197644,0.0595943784243,0.508591091224,0.737647561184
0.758217883042,0.376409359468,0.484971085117,0.944372074921,1.36986756156
0.492448588739,0.623496074127,0.5727837809,0.157132439105,1.50630144905
0.0831463289172,0.0291962243617,0.594083428715,0.67762091085,1.4804105222
0.512372324511,0.845395660669,0.0477262635738,0.886645551347,0.951173705802
0.0792993940664,0.545681207568,0.640375350594,0.381260709509,1.57296246391
0.656811544853,0.96286182657,0.905422008578,0.917230598669,1.50333472549
0.00870473913703,0.782227277575,0.615473258976,0.691581278975,1.55112414243
0.0783551953031,0.0109792433977,0.076430847237,0.837552233884,0.963837705696
0.386318069581,0.0724202681961,0.97320945869,0.23780081698,1.40956945551
0.369456505302,0.235558790259,0.980747738261,0.254514133398,1.50085060933
0.0564042952748,0.101582479634,0.131744424462,0.989095813971,1.41310784377
0.150570669387,0.928965998295,0.793102298774,0.312060667239,1.55649587344
0.681041001529,0.53850566434,0.313412775921,0.754499343255,1.36185802736
0.753388096534,0.139868869637,0.782123729924,0.81146141799,1.30804352869
0.493015957453,0.798987356943,0.258568379456,0.550434273996,1.44039880785
0.27778886976,0.139885808816,0.208427304632,0.450122496709,1.20136891821
0.707791696679,0.484615532905,0.50749380524,0.203877139846,1.41477078073
0.598758081058,0.323579756247,0.881451237673,0.988615049475,1.47770466163
0.512790150319,0.495384678473,0.783813084455,0.686021682785,1.48862988336
0.293455252529,0.143213603736,0.452364618953,0.192236723447,1.40102264601
0.709621045843,0.880367532927,0.057295986015,0.206480054932,0.911182387217
