cement,blast_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength
0.756137223362,0.555936334289,0.0,0.856067817467,0.0,0.380813953488,0.0,0.800325366587,40.563252032
0.910727835609,0.0,0.0,0.856067817467,0.0,0.380813953488,0.0,0.951139083457,42.620648416
0.837482511281,0.337753287006,0.0,0.856067817467,0.0,0.380813953488,0.0,0.951139083457,41.836714204
0.145074617788,0.840680590073,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.407262267916,28.23748958
0.145074617788,0.840680590073,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.0391851409021,8.06342182
0.145074617788,0.840680590073,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.951139083457,44.207822168
0.756137223362,0.0,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,1.0,52.516697444
0.756137223362,0.0,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.988366318067,53.300631656
0.756137223362,0.555936334289,0.0,0.856067817467,0.0,0.380813953488,0.0,0.988366318067,41.15137506
0.684215228915,0.28193870173,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.951139083457,52.1243856
0.837482511281,0.337753287006,0.0,0.856067817467,0.0,0.380813953488,0.0,0.407262267916,37.427515184
0.910727835609,0.0,0.0,0.856067817467,0.0,0.380813953488,0.0,0.112460569228,38.60376124
0.605167378359,0.479197895467,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,1.0,55.260122448
0.517797927438,0.621614780269,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,1.0,52.908319812
0.337522303968,0.676516721821,0.0,0.576828758559,0.0,0.515697674419,0.531527618489,0.951139083457,41.719503284
0.910727835609,0.0,0.0,0.856067817467,0.0,0.380813953488,0.0,0.988366318067,42.131120456
0.311743827007,0.807196171064,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,1.0,53.692254024
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,0.988366318067,38.407950056
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,0.407262267916,30.079769452
0.665163740034,0.703541408344,0.0,0.856067817467,0.0,0.380813953488,0.0,0.800325366587,37.721921436
0.910727835609,0.0,0.0,0.856067817467,0.0,0.380813953488,0.0,0.800325366587,42.229026048
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,0.951139083457,36.251958604
0.684215228915,0.28193870173,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.800325366587,50.45930106
0.837482511281,0.337753287006,0.0,0.856067817467,0.0,0.380813953488,0.0,1.0,43.698299404
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,1.0,38.995383608
0.756137223362,0.0,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.951139083457,53.104130996
0.837482511281,0.337753287006,0.0,0.856067817467,0.0,0.380813953488,0.0,0.800325366587,41.542997428
0.837482511281,0.337753287006,0.0,0.856067817467,0.0,0.380813953488,0.0,0.112460569228,35.076402024
0.69796794596,0.0,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.0391851409021,15.049192652
0.756137223362,0.555936334289,0.0,0.856067817467,0.0,0.380813953488,0.0,0.951139083457,40.759063216
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,0.112460569228,26.258003984
0.756137223362,0.555936334289,0.0,0.856067817467,0.0,0.380813953488,0.0,0.112460569228,32.823194456
0.665163740034,0.703541408344,0.0,0.856067817467,0.0,0.380813953488,0.0,0.951139083457,39.77931782
0.311743827007,0.807196171064,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.951139083457,46.931941844
0.445927331566,0.882263197657,0.0,0.856067817467,0.0,0.380813953488,0.0,0.800325366587,33.116911232
0.605167378359,0.479197895467,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.800325366587,49.185149412
0.145074617788,0.840680590073,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.112460569228,14.58931216
0.337522303968,0.676516721821,0.0,0.576828758559,0.0,0.515697674419,0.531527618489,0.112460569228,14.638264956
0.910727835609,0.0,0.0,0.856067817467,0.0,0.380813953488,0.0,1.0,41.934619796
0.337522303968,0.676516721821,0.0,0.576828758559,0.0,0.515697674419,0.531527618489,0.0391851409021,9.131420144
0.605167378359,0.479197895467,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.951139083457,50.94882902
0.665163740034,0.703541408344,0.0,0.856067817467,0.0,0.380813953488,0.0,0.407262267916,33.01900564
0.605167378359,0.479197895467,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.988366318067,54.378282644
0.517797927438,0.621614780269,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.988366318067,51.732763232
0.61816811327,0.0,0.0,0.576828758559,0.0,0.494186046512,0.597606974838,0.0391851409021,9.86640156
0.311743827007,0.807196171064,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.988366318067,50.655112244
0.517797927438,0.621614780269,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.951139083457,48.695621452
0.684215228915,0.28193870173,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.988366318067,55.064311264
0.145074617788,0.840680590073,0.0,0.576828758559,0.0,0.71511627907,0.483574724724,0.999660455376,44.698039604
0.665163740034,0.703541408344,0.0,0.856067817467,0.0,0.380813953488,0.0,0.112460569228,30.275580636
0.311743827007,0.807196171064,0.0,0.856067817467,0.0,0.380813953488,0.158292763957,0.407262267916,40.856968808
0.925234553527,0.0,0.0,0.204847265637,0.0,0.927325581395,0.466007655796,0.407262267916,71.98818916
0.745212918378,0.805719809137,0.0,0.402127338801,0.518802611374,0.363662790698,0.358550967818,0.0391851409021,34.39795764
0.62523219769,0.913247235663,0.0,0.445581591478,0.461642980808,0.714825581395,0.035567941809,0.0391851409021,28.79941252
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.0391851409021,33.39821744
0.83341498732,0.596195675483,0.0,0.249554677788,0.765709477251,0.392441860465,0.475412675795,0.0391851409021,36.3009114
0.747044413209,0.551439853816,0.0,0.0415418702738,0.864766127641,0.148546511628,1.0,0.0391851409021,28.99936056
0.910727835609,0.636698248653,0.0,0.490378330429,0.473491428118,0.148546511628,0.419505850611,0.0391851409021,37.79707432
0.901878353026,0.631733136609,0.0,0.136354200988,1.0,0.148546511628,0.570829536966,0.0391851409021,40.1964508
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.0391851409021,33.39821744
0.771529304049,0.563699760218,0.0,0.302971741953,0.587591766435,0.148546511628,0.8044881395,0.0391851409021,28.096147
0.988706303795,0.0,0.0,0.169858814992,0.944604182131,0.148546511628,0.714677911956,0.0391851409021,41.2996124
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.0391851409021,33.39821744
0.636872296137,0.845644837862,0.0,0.284939532771,0.654843352189,0.148546511628,0.678070909927,0.0391851409021,25.2003478
0.794565133934,0.554816355408,0.0,0.216467634523,0.564408750684,0.423837209302,0.601605267437,0.0391851409021,41.09966436
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.0391851409021,35.3011712
0.647104747608,0.935798338881,0.0,0.51188253261,0.526045547066,0.411918604651,0.136302848145,0.0391851409021,28.29609504
0.755232758782,0.725250904117,0.0,0.270150048722,0.698985079367,0.968895348837,0.021869256249,0.0391851409021,28.59946448
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.0391851409021,35.3011712
0.565589670751,0.82653953294,0.0,0.194038066733,0.557613568517,0.591860465116,0.475412675795,0.0391851409021,24.40055564
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.0391851409021,35.3011712
0.855908041382,0.782176944107,0.0,0.529360162669,0.554186631097,0.243895348837,0.243332456201,0.0391851409021,39.300132
0.773829274509,0.805349466383,0.0,0.204016436034,0.838124844286,0.41773255814,0.356368978448,0.0391851409021,40.59634688
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.0391851409021,35.3011712
0.676048486515,0.805349466383,0.0,0.440765993311,0.496553088166,0.41773255814,0.356368978448,0.0391851409021,24.0971862
0.745212918378,0.805719809137,0.0,0.402127338801,0.518802611374,0.363662790698,0.358550967818,0.112460569228,46.20178676
0.62523219769,0.913247235663,0.0,0.445581591478,0.461642980808,0.714825581395,0.035567941809,0.112460569228,42.79577532
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.112460569228,49.20100736
0.83341498732,0.596195675483,0.0,0.249554677788,0.765709477251,0.392441860465,0.475412675795,0.112460569228,46.80163088
0.747044413209,0.551439853816,0.0,0.0415418702738,0.864766127641,0.148546511628,1.0,0.112460569228,45.69846928
0.910727835609,0.636698248653,0.0,0.490378330429,0.473491428118,0.148546511628,0.419505850611,0.112460569228,55.59934464
0.901878353026,0.631733136609,0.0,0.136354200988,1.0,0.148546511628,0.570829536966,0.112460569228,54.89607912
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.112460569228,49.20100736
0.771529304049,0.563699760218,0.0,0.302971741953,0.587591766435,0.148546511628,0.8044881395,0.112460569228,34.90127512
0.988706303795,0.0,0.0,0.169858814992,0.944604182131,0.148546511628,0.714677911956,0.112460569228,46.89815752
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.112460569228,49.20100736
0.636872296137,0.845644837862,0.0,0.284939532771,0.654843352189,0.148546511628,0.678070909927,0.112460569228,33.39821744
0.794565133934,0.554816355408,0.0,0.216467634523,0.564408750684,0.423837209302,0.601605267437,0.112460569228,54.09628696
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.112460569228,55.89581932
0.647104747608,0.935798338881,0.0,0.51188253261,0.526045547066,0.411918604651,0.136302848145,0.112460569228,49.80085148
0.755232758782,0.725250904117,0.0,0.270150048722,0.698985079367,0.968895348837,0.021869256249,0.112460569228,47.09810556
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.112460569228,55.89581932
0.565589670751,0.82653953294,0.0,0.194038066733,0.557613568517,0.591860465116,0.475412675795,0.112460569228,37.99702236
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.112460569228,55.89581932
0.855908041382,0.782176944107,0.0,0.529360162669,0.554186631097,0.243895348837,0.243332456201,0.112460569228,56.09576736
0.773829274509,0.805349466383,0.0,0.204016436034,0.838124844286,0.41773255814,0.356368978448,0.112460569228,59.09498796
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.112460569228,22.89749796
0.676048486515,0.805349466383,0.0,0.440765993311,0.496553088166,0.41773255814,0.356368978448,0.112460569228,35.10122316
0.745212918378,0.805719809137,0.0,0.402127338801,0.518802611374,0.363662790698,0.358550967818,0.407262267916,61.09446836
0.62523219769,0.913247235663,0.0,0.445581591478,0.461642980808,0.714825581395,0.035567941809,0.407262267916,59.79825348
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.407262267916,60.2946762
0.83341498732,0.596195675483,0.0,0.249554677788,0.765709477251,0.392441860465,0.475412675795,0.407262267916,61.79773388
0.747044413209,0.551439853816,0.0,0.0415418702738,0.864766127641,0.148546511628,1.0,0.407262267916,56.69561148
0.910727835609,0.636698248653,0.0,0.490378330429,0.473491428118,0.148546511628,0.419505850611,0.407262267916,68.29949256
0.901878353026,0.631733136609,0.0,0.136354200988,1.0,0.148546511628,0.570829536966,0.407262267916,66.89985628
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.407262267916,60.2946762
0.771529304049,0.563699760218,0.0,0.302971741953,0.587591766435,0.148546511628,0.8044881395,0.407262267916,50.69717028
0.988706303795,0.0,0.0,0.169858814992,0.944604182131,0.148546511628,0.714677911956,0.407262267916,56.3991368
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.407262267916,60.2946762
0.636872296137,0.845644837862,0.0,0.284939532771,0.654843352189,0.148546511628,0.678070909927,0.407262267916,55.49592324
0.794565133934,0.554816355408,0.0,0.216467634523,0.564408750684,0.423837209302,0.601605267437,0.407262267916,68.4994406
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.407262267916,71.29871316
0.647104747608,0.935798338881,0.0,0.51188253261,0.526045547066,0.411918604651,0.136302848145,0.407262267916,74.69782984
0.755232758782,0.725250904117,0.0,0.270150048722,0.698985079367,0.968895348837,0.021869256249,0.407262267916,52.20022796
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.407262267916,71.29871316
0.565589670751,0.82653953294,0.0,0.194038066733,0.557613568517,0.591860465116,0.475412675795,0.407262267916,67.69964844
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.407262267916,71.29871316
0.855908041382,0.782176944107,0.0,0.529360162669,0.554186631097,0.243895348837,0.243332456201,0.407262267916,65.99664272
0.773829274509,0.805349466383,0.0,0.204016436034,0.838124844286,0.41773255814,0.356368978448,0.407262267916,74.4978818
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.407262267916,71.29871316
0.676048486515,0.805349466383,0.0,0.440765993311,0.496553088166,0.41773255814,0.356368978448,0.407262267916,49.89737812
0.745212918378,0.805719809137,0.0,0.402127338801,0.518802611374,0.363662790698,0.358550967818,0.643519363336,63.3973182
0.62523219769,0.913247235663,0.0,0.445581591478,0.461642980808,0.714825581395,0.035567941809,0.643519363336,64.90037588
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.643519363336,64.30053176
0.83341498732,0.596195675483,0.0,0.249554677788,0.765709477251,0.392441860465,0.475412675795,0.643519363336,64.90037588
0.747044413209,0.551439853816,0.0,0.0415418702738,0.864766127641,0.148546511628,1.0,0.643519363336,60.19814956
0.910727835609,0.636698248653,0.0,0.490378330429,0.473491428118,0.148546511628,0.419505850611,0.643519363336,72.29845336
0.901878353026,0.631733136609,0.0,0.136354200988,1.0,0.148546511628,0.570829536966,0.643519363336,69.29923276
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.643519363336,64.30053176
0.771529304049,0.563699760218,0.0,0.302971741953,0.587591766435,0.148546511628,0.8044881395,0.643519363336,55.19944856
0.988706303795,0.0,0.0,0.169858814992,0.944604182131,0.148546511628,0.714677911956,0.643519363336,58.79851328
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.643519363336,64.30053176
0.636872296137,0.845644837862,0.0,0.284939532771,0.654843352189,0.148546511628,0.678070909927,0.643519363336,66.10006412
0.794565133934,0.554816355408,0.0,0.216467634523,0.564408750684,0.423837209302,0.601605267437,0.643519363336,73.69808964
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.643519363336,77.29715436
0.647104747608,0.935798338881,0.0,0.51188253261,0.526045547066,0.411918604651,0.136302848145,0.643519363336,80.19984832
0.755232758782,0.725250904117,0.0,0.270150048722,0.698985079367,0.968895348837,0.021869256249,0.643519363336,54.89607912
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.643519363336,77.29715436
0.565589670751,0.82653953294,0.0,0.194038066733,0.557613568517,0.591860465116,0.475412675795,0.643519363336,72.99482412
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.643519363336,77.29715436
0.855908041382,0.782176944107,0.0,0.529360162669,0.554186631097,0.243895348837,0.243332456201,0.643519363336,71.69860924
0.773829274509,0.805349466383,0.0,0.204016436034,0.838124844286,0.41773255814,0.356368978448,0.643519363336,79.40005616
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.643519363336,77.29715436
0.676048486515,0.805349466383,0.0,0.440765993311,0.496553088166,0.41773255814,0.356368978448,0.643519363336,59.89478012
0.745212918378,0.805719809137,0.0,0.402127338801,0.518802611374,0.363662790698,0.358550967818,0.80359557052,64.90037588
0.62523219769,0.913247235663,0.0,0.445581591478,0.461642980808,0.714825581395,0.035567941809,0.80359557052,66.59648684
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.80359557052,65.19685056
0.83341498732,0.596195675483,0.0,0.249554677788,0.765709477251,0.392441860465,0.475412675795,0.80359557052,66.69990824
0.747044413209,0.551439853816,0.0,0.0415418702738,0.864766127641,0.148546511628,1.0,0.80359557052,62.5009994
0.910727835609,0.636698248653,0.0,0.490378330429,0.473491428118,0.148546511628,0.419505850611,0.80359557052,74.19451236
0.901878353026,0.631733136609,0.0,0.136354200988,1.0,0.148546511628,0.570829536966,0.80359557052,70.69886904
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.80359557052,65.19685056
0.771529304049,0.563699760218,0.0,0.302971741953,0.587591766435,0.148546511628,0.8044881395,0.80359557052,57.59882504
0.988706303795,0.0,0.0,0.169858814992,0.944604182131,0.148546511628,0.714677911956,0.80359557052,59.19840936
0.83341498732,0.596195675483,0.0,0.266859065487,0.714611139603,0.148546511628,0.696458775486,0.80359557052,65.19685056
0.636872296137,0.845644837862,0.0,0.284939532771,0.654843352189,0.148546511628,0.678070909927,0.80359557052,68.09954452
0.794565133934,0.554816355408,0.0,0.216467634523,0.564408750684,0.423837209302,0.601605267437,0.80359557052,75.497622
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.80359557052,79.29663476
0.755232758782,0.725250904117,0.0,0.270150048722,0.698985079367,0.968895348837,0.021869256249,0.80359557052,56.49566344
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.80359557052,79.29663476
0.565589670751,0.82653953294,0.0,0.194038066733,0.557613568517,0.591860465116,0.475412675795,0.80359557052,76.80073164
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.80359557052,79.29663476
0.855908041382,0.782176944107,0.0,0.529360162669,0.554186631097,0.243895348837,0.243332456201,0.80359557052,73.29819356
0.773829274509,0.805349466383,0.0,0.204016436034,0.838124844286,0.41773255814,0.356368978448,0.80359557052,82.5992248
0.724022401515,0.805349466383,0.0,0.360034763165,0.571126714568,0.41773255814,0.356368978448,0.80359557052,79.29663476
0.676048486515,0.805349466383,0.0,0.440765993311,0.496553088166,0.41773255814,0.356368978448,0.80359557052,67.79617508
0.405248784589,0.0,0.726759048706,0.555424189224,0.272999300938,0.482790697674,0.650611395979,0.0391851409021,11.57630204
0.405248784589,0.0,0.726759048706,0.555424189224,0.272999300938,0.482790697674,0.650611395979,0.226011297199,24.44881896
0.405248784589,0.0,0.726759048706,0.555424189224,0.272999300938,0.482790697674,0.650611395979,0.407262267916,24.8900836
0.405248784589,0.0,0.726759048706,0.555424189224,0.272999300938,0.482790697674,0.650611395979,0.643519363336,29.44751996
0.405248784589,0.0,0.726759048706,0.555424189224,0.272999300938,0.482790697674,0.650611395979,0.830515488347,40.7135578
0.436180806442,0.0,0.718124128199,0.623153756625,0.278546598241,0.424534883721,0.601765314232,0.0391851409021,10.38350856
0.436180806442,0.0,0.718124128199,0.623153756625,0.278546598241,0.424534883721,0.601765314232,0.226011297199,22.13907436
0.436180806442,0.0,0.718124128199,0.623153756625,0.278546598241,0.424534883721,0.601765314232,0.407262267916,22.83544512
0.436180806442,0.0,0.718124128199,0.623153756625,0.278546598241,0.424534883721,0.601765314232,0.643519363336,27.66177712
0.436180806442,0.0,0.718124128199,0.623153756625,0.278546598241,0.424534883721,0.601765314232,0.830515488347,34.55653712
0.325859369239,0.0,0.742197476162,0.365877796501,0.415426531867,0.597093023256,0.748630608924,0.0391851409021,12.45193656
0.325859369239,0.0,0.742197476162,0.365877796501,0.415426531867,0.597093023256,0.748630608924,0.226011297199,24.98661024
0.325859369239,0.0,0.742197476162,0.365877796501,0.415426531867,0.597093023256,0.748630608924,0.407262267916,25.72434956
0.325859369239,0.0,0.742197476162,0.365877796501,0.415426531867,0.597093023256,0.748630608924,0.643519363336,33.96358776
0.325859369239,0.0,0.742197476162,0.365877796501,0.415426531867,0.597093023256,0.748630608924,0.830515488347,37.34202016
0.313807913953,0.0,0.829142104759,0.337591474577,0.427703182559,0.84011627907,0.476202240074,0.0391851409021,15.04436632
0.313807913953,0.0,0.829142104759,0.337591474577,0.427703182559,0.84011627907,0.476202240074,0.226011297199,21.0634918
0.313807913953,0.0,0.829142104759,0.337591474577,0.427703182559,0.84011627907,0.476202240074,0.407262267916,26.40003604
0.313807913953,0.0,0.829142104759,0.337591474577,0.427703182559,0.84011627907,0.476202240074,0.643519363336,35.34253976
0.313807913953,0.0,0.829142104759,0.337591474577,0.427703182559,0.84011627907,0.476202240074,0.830515488347,40.56876784
0.376524905049,0.0,0.817217469398,0.48407488834,0.334424926732,0.745930232558,0.414083930466,0.0391851409021,12.47262084
0.376524905049,0.0,0.817217469398,0.48407488834,0.334424926732,0.745930232558,0.414083930466,0.226011297199,20.91870184
0.376524905049,0.0,0.817217469398,0.48407488834,0.334424926732,0.745930232558,0.414083930466,0.407262267916,24.90387312
0.376524905049,0.0,0.817217469398,0.48407488834,0.334424926732,0.745930232558,0.414083930466,0.643519363336,34.20490436
0.376524905049,0.0,0.817217469398,0.48407488834,0.334424926732,0.745930232558,0.414083930466,0.830515488347,39.6103962
0.425924581435,0.0,0.80642554844,0.60415254582,0.281793993196,0.663953488372,0.363140040167,0.0391851409021,10.0318758
0.425924581435,0.0,0.80642554844,0.60415254582,0.281793993196,0.663953488372,0.363140040167,0.226011297199,20.08443588
0.425924581435,0.0,0.80642554844,0.60415254582,0.281793993196,0.663953488372,0.363140040167,0.407262267916,24.48329276
0.425924581435,0.0,0.80642554844,0.60415254582,0.281793993196,0.663953488372,0.363140040167,0.643519363336,31.53663224
0.425924581435,0.0,0.80642554844,0.60415254582,0.281793993196,0.663953488372,0.363140040167,0.830515488347,35.34253976
0.312776431795,0.0,0.828459430697,0.335229122128,0.51073619799,0.834593023256,0.472587523609,0.0391851409021,9.4458212
0.312776431795,0.0,0.828459430697,0.335229122128,0.51073619799,0.834593023256,0.472587523609,0.226011297199,22.7182342
0.312776431795,0.0,0.828459430697,0.335229122128,0.51073619799,0.834593023256,0.472587523609,0.407262267916,28.46846404
0.312776431795,0.0,0.828459430697,0.335229122128,0.51073619799,0.834593023256,0.472587523609,0.643519363336,38.56239268
0.312776431795,0.0,0.828459430697,0.335229122128,0.51073619799,0.834593023256,0.472587523609,0.830515488347,40.38950408
0.236189118243,0.0,0.928852041243,0.453280062628,0.274558684515,0.748837209302,0.41599761535,0.0391851409021,10.76272036
0.236189118243,0.0,0.928852041243,0.453280062628,0.274558684515,0.748837209302,0.41599761535,0.226011297199,25.48303296
0.236189118243,0.0,0.928852041243,0.453280062628,0.274558684515,0.748837209302,0.41599761535,0.407262267916,21.53923024
0.236189118243,0.0,0.928852041243,0.453280062628,0.274558684515,0.748837209302,0.41599761535,0.643519363336,28.62704352
0.236189118243,0.0,0.928852041243,0.453280062628,0.274558684515,0.748837209302,0.41599761535,0.830515488347,33.5430074
0.242282730466,0.306511858881,0.930097753105,0.0,0.335861274329,0.749127906977,0.416047341788,0.0391851409021,7.74971024
0.242282730466,0.306511858881,0.930097753105,0.0,0.335861274329,0.749127906977,0.416047341788,0.226011297199,17.8229546
0.242282730466,0.306511858881,0.930097753105,0.0,0.335861274329,0.749127906977,0.416047341788,0.407262267916,24.24197616
0.242282730466,0.306511858881,0.930097753105,0.0,0.335861274329,0.749127906977,0.416047341788,0.643519363336,32.8535314
0.242282730466,0.306511858881,0.930097753105,0.0,0.335861274329,0.749127906977,0.416047341788,0.830515488347,39.2311844
0.381191685498,0.567168353693,0.274780002764,0.495241975909,0.388415727415,0.76976744186,0.429186092335,0.0391851409021,17.9953236
0.381191685498,0.567168353693,0.274780002764,0.495241975909,0.388415727415,0.76976744186,0.429186092335,0.226011297199,30.38520732
0.381191685498,0.567168353693,0.274780002764,0.495241975909,0.388415727415,0.76976744186,0.429186092335,0.407262267916,45.70536404
0.381191685498,0.567168353693,0.274780002764,0.495241975909,0.388415727415,0.76976744186,0.429186092335,0.643519363336,50.77301264
0.381191685498,0.567168353693,0.274780002764,0.495241975909,0.388415727415,0.76976744186,0.429186092335,0.830515488347,53.90323368
0.381304526699,0.567204722815,0.274874140715,0.495481091588,0.379022889948,0.770348837209,0.429536101716,0.0391851409021,13.18278112
0.381304526699,0.567204722815,0.274874140715,0.495481091588,0.379022889948,0.770348837209,0.429536101716,0.226011297199,17.83674412
0.381304526699,0.567204722815,0.274874140715,0.495481091588,0.379022889948,0.770348837209,0.429536101716,0.407262267916,40.2309246
0.381304526699,0.567204722815,0.274874140715,0.495481091588,0.379022889948,0.770348837209,0.429536101716,0.643519363336,47.13257936
0.381304526699,0.567204722815,0.274874140715,0.495481091588,0.379022889948,0.770348837209,0.429536101716,0.830515488347,49.97322048
0.425145263381,0.0,0.805928513612,0.602265699868,0.355211159008,0.660174418605,0.360807915931,0.0391851409021,13.35515012
0.425145263381,0.0,0.805928513612,0.602265699868,0.355211159008,0.660174418605,0.360807915931,0.226011297199,22.31833812
