x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.0251593225273,0.44138947813,0.0321870528648,0.968233180221,0.688128685574,0.27614427007,0.771002727712,0.774453989181,0.315787434086,0.320016407951,17.6195974453
0.541028082738,0.992088488941,0.732298689214,0.886698197857,0.700603578022,0.517803135724,0.678107864101,0.198316082512,0.528012343239,0.165908107646,23.6453667612
0.329154006834,0.0839789724857,0.335322313862,0.566342617092,0.18162436375,0.951920184169,0.618117209068,0.410910349942,0.716981211476,0.193408283229,7.99913677882
0.683227140547,0.641288909902,0.66210254345,0.569181185399,0.795774075494,0.818025562108,0.020488448151,0.72236933217,0.293670241641,0.714119924292,21.5861199614
0.380843349437,0.72105402725,0.223893955865,0.968051601234,0.977716925576,0.265153334619,0.113484688149,0.337947218161,0.901859200971,0.951485569444,23.2993726648
0.870377645825,0.786625437142,0.00493393823835,0.313824154697,0.477575529595,0.467864308377,0.46988246468,0.576334719464,0.44462385948,0.703260663718,16.9073928561
0.038652131365,0.560052167459,0.530084029695,0.497285590359,0.97447435908,0.74132797443,0.718272398264,0.534380960995,0.353398202184,0.113969288307,10.8117640599
0.715857080208,0.557998173252,0.0477468740929,0.0838081684263,0.724451329482,0.677851207828,0.546846722731,0.465402043107,0.071004640346,0.755785679201,17.316948552
0.382644854214,0.216982197227,0.952598126717,0.583793106624,0.36706754458,0.175593119685,0.799146867459,0.856751099176,0.956476411512,0.117564037101,14.7682570106
0.270264653617,0.0360351152327,0.900605089204,0.0427713031123,0.670868578967,0.23341675871,0.261565617554,0.892117798004,0.800629572969,0.235678350951,6.01184518756
0.752531395545,0.147877542197,0.322694105072,0.682897731355,0.721383296329,0.628388296579,0.148434475782,0.98601130603,0.206736467789,0.130593161303,14.3838636069
0.647971149779,0.633706101948,0.393193172148,0.053986428872,0.489749114631,0.0680176471306,0.200659703956,0.586413829965,0.500301230232,0.460667023081,13.2105099687
0.329235456633,0.288502888035,0.608141404264,0.283064430793,0.487431782397,0.388273210067,0.57229385075,0.850263761921,0.319609032836,0.372186852255,7.44721344976
0.246943067811,0.611430580386,0.329116322704,0.962280936287,0.966834447826,0.13210862008,0.357890767278,0.336071053851,0.543125206159,0.337347205848,19.275248266
0.870730892772,0.53505228005,0.508803066637,0.413251201996,0.197247181005,0.524323050413,0.635073882655,0.89863923139,0.639248142363,0.689530680532,14.7601057418
0.503040862313,0.394493576596,0.483187973274,0.44926810714,0.141388742637,0.151357112395,0.748694439835,0.438553288478,0.620305237112,0.618792231237,6.44765203295
0.859600827561,0.901747076799,0.610164614667,0.927870370791,0.739864603546,0.326888923591,0.935958969735,0.33002128275,0.634137199477,0.955985628672,20.5826344857
0.341608901787,0.677490680699,0.417531675822,0.553170075628,0.526309030777,0.900580508123,0.973651678895,0.151664153227,0.544439344623,0.868415065043,13.6870159486
0.958322414646,0.81103044455,0.313346736733,0.0869443385259,0.50632067988,0.211023777406,0.346129551686,0.263746472363,0.763596789202,0.139349030915,11.0027076271
0.387539243214,0.632123984565,0.113552992609,0.934347913639,0.169210429222,0.963816383591,0.405228660429,0.784416702105,0.136107993345,0.50624459927,20.8439430625
0.503384062122,0.142792659481,0.73939192998,0.46487497041,0.0730745520739,0.920322518557,0.232323850185,0.540336801634,0.450627007433,0.905982963805,8.43267744505
0.548337600118,0.25133836114,0.0351579672983,0.825141380643,0.576551103141,0.987649107297,0.114474414849,0.798049013401,0.826561049873,0.448602720399,20.0636404922
0.17573080024,0.600945372507,0.21455667263,0.949546340439,0.274203356277,0.800380053092,0.321142437988,0.904782837532,0.474116580863,0.953583200185,16.9320659995
0.944859534332,0.873707020215,0.864146678569,0.607804644771,0.629253368387,0.453089208411,0.914344796746,0.126731562893,0.750861386075,0.0759975177828,16.5220875902
0.301625675221,0.657387062121,0.279146782322,0.316351179331,0.471743494938,0.702884294461,0.554494790972,0.405961345485,0.176160196688,0.907210736915,12.7548799179
0.837011589755,0.836125416961,0.940874666031,0.961376684383,0.592205798917,0.344826745431,0.86097750614,0.654132519504,0.245192128273,0.779507503671,23.4422512659
0.45938109965,0.138028353004,0.149970507503,0.94776925861,0.730692470256,0.607740414605,0.533242958988,0.715853293047,0.0647083604284,0.687077608739,16.7809730202
0.94869035712,0.121654227546,0.475824166095,0.0757339403199,0.632200573897,0.133993798918,0.338041577284,0.415763520655,0.269802065088,0.948516690452,7.46085918024
0.280572238621,0.188685488068,0.0529948750582,0.262548150141,0.205025313823,0.351458848431,0.577069609202,0.285795817683,0.747852508549,0.876605445454,7.94657959102
0.59172872908,0.69426061029,0.669776236839,0.0961536655197,0.98036708305,0.841746360642,0.0624469282436,0.121429297729,0.689090843753,0.955975526292,15.8956146387
0.98134052931,0.985717598551,0.121545429206,0.441165447201,0.972918056617,0.328620534348,0.466584799968,0.990292067058,0.0558050093879,0.537773845512,13.5395331564
0.226062108625,0.582860244403,0.232378725008,0.394186936921,0.512684657063,0.497840831023,0.672365876697,0.543458405147,0.251368094553,0.967156092638,10.2253664325
0.838979176601,0.815850555066,0.015026175275,0.392466549924,0.977825271282,0.638817792007,0.759415021769,0.81424417295,0.746759247972,0.246302209592,20.4411563861
0.677130293921,0.119208161041,0.405331721968,0.0157682318086,0.569648262135,0.621275930165,0.478124260444,0.401222454604,0.450545852328,0.282062394951,7.2557089572
1.0,0.967650894281,0.56740989091,0.782829008907,0.642175788069,0.850601779435,0.795084098779,0.0322225551791,0.719626621828,0.26106527219,12.5027132452
0.144040098035,0.505281765147,0.129696184737,0.388917219567,0.290575330801,0.564024796439,0.745505016584,0.246716139686,0.923787149802,0.148449132006,10.9820106033
0.929405776075,0.689523570592,0.250726145559,0.734992077865,0.483703029859,0.509107126556,0.878818929826,0.85015035963,0.0370102343678,0.200008233981,20.7709461498
0.96730641772,0.481795035004,0.912616735446,0.14243528756,0.103839835592,0.671054503627,0.99385713058,0.360322566273,0.955477221348,0.771396683306,14.2417645638
0.764768672601,0.463974845563,0.794484823853,0.24488677855,0.59426640224,0.676576031594,0.7076905836,0.531729955317,0.270070578561,0.0232178876819,15.1306690454
0.687240738945,0.927393742625,0.153125728167,0.802967458939,0.0228684639787,0.445358733489,0.763049083142,0.652752476512,0.035074319835,0.180710891981,20.9403904046
0.901606896467,0.792147012246,0.520290379007,0.346431584176,0.942118973292,0.280968771459,0.440176386322,0.491053180983,0.985550519598,0.934464300434,15.4958355076
0.206805063462,0.0928181699354,0.0488572771593,0.266241129167,0.329668166114,0.225521198982,0.529036526636,0.626746819272,0.0550715321258,0.761162822517,7.87783502509
0.534623463251,0.339520569103,0.711792249392,0.135520574438,0.700266647139,0.621107824616,0.823463521029,0.494700419322,0.0638693434486,0.157500427302,10.357596416
0.893221087396,0.158690339054,0.916239739816,0.462763097209,0.331781171779,0.464886478086,0.870938091162,0.565852620542,0.321079404021,0.0748127487173,12.6965303195
0.96456345615,0.839721217677,0.366961116906,0.627640156548,0.810441331439,0.852321238011,0.0418659041485,0.113419897656,0.999137665113,0.10420233729,16.8700009646
0.954489273808,0.994830469906,0.175776755171,0.78696383296,0.266514887713,0.743922033949,0.936818005803,0.352281944995,0.319270314149,0.597702135232,13.2738046692
0.86189246485,0.863281178943,0.252040802938,0.370103169039,0.544061818015,0.326714397889,0.741097098974,0.757612046452,0.786254382119,0.82579269646,17.2545796429
0.193992358783,0.754039943477,0.566324772552,0.923288482721,0.552291485089,0.143664427638,0.816590930295,0.194477100947,0.253429098702,0.285432667312,17.1120722486
0.181541660434,0.436562710188,0.209582111418,0.976100556926,0.292027554828,0.510052847877,0.592174203628,0.308653986795,0.366494507887,0.447077186679,16.8262359071
0.313875708736,0.448520882322,0.372907623979,0.368414606473,0.978160830441,0.256950520029,0.127640459098,0.74258804405,0.409721895164,0.231431090279,13.1093013836
0.0921189966141,0.617255979844,0.474786069194,0.542338956358,0.603119570487,0.671845124761,0.270951879736,0.295742054534,0.313157093648,0.583610374029,10.6526687134
0.48302177481,0.993722275276,0.332904321957,0.512451762103,0.309702991508,0.262094297703,0.455557685132,0.363205140941,0.166921714288,0.134307481691,16.1928900037
0.908647509825,0.813629085313,0.0605244988612,0.72597939657,0.12894394647,0.250156273698,0.587246485208,0.316479293546,0.0631255365982,0.0710143892434,17.9260198906
0.82970859477,0.876787515562,0.791906235767,0.381431852322,0.824960110928,0.197239155999,0.815288678446,0.609018832585,0.303186381294,0.683138048387,18.2128999247
0.914119355198,0.237301743663,0.0143893943913,0.907164135063,0.761449413886,0.256522946039,0.97690780043,0.94534345684,0.968200497692,0.947146606636,23.6559079701
0.0470173832189,0.0613035518665,0.0315235312257,0.665812888648,0.425267517588,0.848296393972,0.303564798679,0.818415214577,0.571548075543,0.960001668937,11.7368264499
0.921962847832,0.892357257255,0.197850577089,0.106275629155,0.0169720669134,0.274416211181,0.380954645722,0.90191411505,0.976767285815,0.331845070444,9.56625684137
0.305454199051,0.794872552651,0.418615754099,0.190241823834,0.640065607669,0.778121825139,0.756055547232,0.202477551176,0.623695405456,0.343504291807,13.282491877
0.196515030863,0.609255014444,0.633509971122,0.534388953941,0.963462601883,0.299017095607,0.711350779344,0.48669090916,0.865451360893,0.138153656194,12.3933882819
0.633598257647,0.215184653668,0.453524476617,0.132701868228,0.567055632643,0.373756750747,0.269112469849,0.94949876632,0.905822605862,0.906430731464,7.45585886265
0.730501725581,0.845851002316,0.584427290714,0.75940938503,0.0268820904234,0.532937213121,0.441071523788,0.267011280347,0.698860200903,0.852758449829,18.6941645677
0.826850955016,0.48724881167,0.912071040008,0.151976163495,0.096976102819,0.216099376933,0.358641593003,0.366148228614,0.476685784154,0.603561158071,13.8167225499
0.647042714517,0.0770977692249,0.980028605319,0.581320257601,0.921456671127,0.720796533868,0.632496789118,0.414752796547,0.0564580837329,0.792545771956,16.135485731
0.151880502377,0.918565001051,0.929986623259,0.399217272891,0.62056043103,0.983109793888,0.93027867721,0.59056799755,0.247919563238,0.258139490103,14.446307681
0.271033415451,0.746860782193,0.458849387954,0.709975966527,0.581993451195,0.804546555458,0.507482587992,0.0603061821126,0.580961885241,0.34576438212,14.292915243
0.580033631148,0.0307312496116,0.519598689335,0.184103362135,0.215653553612,0.468426054411,0.664356278865,0.257681907069,0.988138452143,0.835050245901,4.3053116177
0.104735908831,0.930702936823,0.734379976751,0.191231085811,0.458153028304,0.769473101168,0.914336710836,0.98944622134,0.312516705362,0.418280901243,7.55882260104
0.299255220505,0.752432916407,0.102700520333,0.214865609799,0.44172462416,0.347093484048,0.488758495602,0.330555033146,0.315856164725,0.627153331652,12.4507164076
0.406410231669,0.643779971129,0.151771122005,0.879033753545,0.879315736419,0.34084459036,0.66510888187,0.71617222215,0.866495595774,0.817585999251,22.5346950216
0.451252579741,0.181946038722,0.357380358401,0.965601428298,0.566865249257,0.350171575034,0.0344489206788,0.375795393857,0.882005917295,0.104155342074,15.0898502727
0.125606852492,0.829380906346,0.269335962637,0.373059200321,0.710632636296,0.994958113743,0.933095649729,0.797059259468,0.310768176678,0.0721688516405,10.884822242
0.0100719445359,0.228427656059,0.963424885515,0.728380531188,0.691494048761,0.963465022097,0.950697920834,0.290333803909,0.319199606972,0.546912532273,14.0564986551
0.313350190948,0.593995835062,0.543629230363,0.905943019598,0.621435334604,0.83237271742,0.272639092107,0.726761558145,0.732442129402,0.54734641573,16.944085209
0.648490715023,0.537637545098,0.66542735157,0.549511382519,0.37344665158,0.730254919116,0.798228429332,0.270787548884,0.825181945864,0.385035605449,16.3520851831
0.463373002548,0.60518866053,0.543728153462,0.876462426085,0.561087474338,0.730400384997,0.708157423405,0.306494880862,0.299644869198,0.817048692961,19.9552323647
0.914839874335,0.43425499635,0.814148132496,0.738064105361,0.509289229765,0.323378245857,0.509373327914,0.797896669263,0.778950195117,0.662808889092,19.9079430032
0.824852586286,0.403537204529,0.842198503468,0.477551356878,0.310688705674,0.256182328413,0.909508712315,0.765269823487,0.809227439815,0.17326739968,16.5355687989
0.983078432231,0.565014159241,0.848605092041,0.987973009007,0.674277156571,0.750238962538,0.410709757117,0.710111709714,0.419080078661,0.274504079937,25.9526385284
0.0939640046263,0.126862361271,0.658140384167,0.562792407882,0.513846652571,0.709210907487,0.887404258228,0.242428233018,0.701783375031,0.847185780757,8.54524205452
0.785290489596,0.992179166687,0.774662611526,0.818468175506,0.151928916127,0.164159440036,0.679697162975,0.494032607545,0.204083767396,0.311517420107,19.0989644724
0.488109414549,0.541890078621,0.922277309457,0.457659931155,0.509085795564,0.963363245793,0.590663567075,0.170048740089,0.437992489038,0.697660503628,16.7146702631
0.391662678741,0.945979068068,0.90762284042,0.507268020861,0.696037893865,0.909442177745,0.755261614086,0.347806487116,0.130252470228,0.0691046241335,18.3653788193
0.778944478541,0.716640582517,0.639406216644,0.757746995688,0.61784443572,0.588427762,0.136967674538,0.638005673254,0.607135102434,0.914590604379,21.1889598263
0.971840086338,0.987881800888,0.956046110114,0.237048167436,0.139018830801,0.957594208116,0.398731878884,0.51338944728,0.566112348739,0.256224155982,7.00514917211
0.556961522971,0.725743575604,0.813746870855,0.969523987193,0.938486121271,0.299647903304,0.909231267048,0.530079790481,0.490984561564,0.272002859234,24.5158975573
0.661555533128,0.184729325635,0.351139635714,0.0343211561248,0.523119716483,0.000559101840207,0.0825817472119,0.983743842588,0.917711006539,0.170428382205,6.2205109048
0.596405438677,0.210596830418,0.206716644594,0.0829565179393,0.884165641721,0.457425417868,0.540524842871,0.554265091529,0.408988471663,0.324334996663,11.5882485911
0.432667599959,0.895592999906,0.135257194231,0.931364087478,0.0298086709947,0.0280815517216,0.860708289251,0.154931057856,0.00775514446283,0.886822963361,21.2123453862
0.301844301836,0.796206602739,0.474555284241,0.531438517114,0.928754957676,0.772516835964,0.703555197383,0.501108937404,0.863086719243,0.704531129814,15.5817359845
0.144107710803,0.177691200162,0.649152670632,0.201321210413,0.285708454655,0.498864807839,0.0463603453897,0.994875895027,0.782716182182,0.734629980485,6.45489986513
0.490935386407,0.980176022522,0.924540743077,0.352577746537,0.61306610327,0.163958932287,0.587600881018,0.125191110251,0.612401403183,0.0011579890087,19.5827551916
0.933862733231,0.11067143111,0.700554883592,0.318763562353,0.123004272846,0.158900088816,0.811730429036,0.725035763644,0.984410822748,0.501634099183,7.05603732717
0.937818154458,0.941377333542,0.956378351189,0.206453210776,0.736639637436,0.756819861083,0.266430935604,0.911762200098,0.217570575403,0.310280946469,12.3485732241
0.39297255197,0.132661666446,0.948207342281,0.0359413595465,0.131897204,0.740431282416,0.521206834326,0.833391336916,0.476698344387,0.346793425968,3.34179167648
0.48148070057,0.476443567885,0.370647249558,0.251413877143,0.334627385943,0.547234484126,0.573891357952,0.264817402177,0.603555509513,0.492049089084,11.6136277374
0.689208718772,0.0965586157366,0.951622604396,0.349205450756,0.0900279317173,0.0301132217695,0.0481010835579,0.982284824396,0.772168495842,0.360956046051,10.3512060065
0.987272675129,0.60574354645,0.389498469816,0.715687154947,0.135896749046,0.800755760997,0.241239118213,0.980115530993,0.710573534859,0.286045640679,17.1654473924
0.626963314497,0.973911461108,0.285588771314,0.54016106958,0.650945466218,0.032849229438,0.50050120579,0.275809390307,0.333198824805,0.248874220457,17.9277316053
0.895185982259,0.868408053583,0.601659092747,0.144800760376,0.946168769714,0.871478387873,0.259697133698,0.0691828586603,0.728063324161,0.745978157901,12.7814626982
0.549087019255,0.548400305503,0.123272516487,0.3459217479,0.83150856032,0.278518423797,0.360543567905,0.971240688635,0.870046627845,0.447003705833,17.2801234865
0.939382896403,0.608934377315,0.503526516967,0.700121560933,0.188855776457,0.565946629357,0.406980258989,0.262254559692,0.666131211276,0.338731464952,16.4552965526
0.186700294773,0.108959865891,0.775696090088,0.68216855441,0.915588690208,0.849901238312,0.465983936772,0.500223811943,0.088174209979,0.754360107758,12.9974593509
0.0828976578825,0.738710978491,0.590965309198,0.415220552504,0.347895385262,0.371096367935,0.714032851947,0.0589550467546,0.24562770668,0.575361515816,6.36509828036
0.0180238441986,0.233085375478,0.398620419029,0.884701893164,0.11880091132,0.488231352418,0.38755094876,0.0270825199836,0.253872077066,0.0134021989562,9.74835115838
0.762290070712,0.187034179342,0.0436747611252,0.118906717532,0.121077267834,0.0547347564376,0.850082001406,0.315446611258,0.323012851941,0.702040763641,9.48109509214
0.196200638378,0.341203870817,0.463639824767,0.788434281275,0.510937881829,0.0411323799955,0.707653072801,0.985646635767,0.895701480899,0.545716253367,11.982173562
0.583961955446,0.291613736429,0.0246086060519,0.305007882906,0.782920475217,0.0743655470061,0.823834912708,0.0686491917183,0.777481299381,0.203705484762,15.3046283073
0.882463638139,0.453603136204,0.691328905389,0.631986534871,0.412376179286,0.326342277365,0.148749826004,0.415855376322,0.771052786073,0.623999707904,19.8983282073
0.894186857774,0.703765084282,0.588444951023,0.590284083336,0.886429945796,0.038066134255,0.574516622438,0.791239132876,0.850832703497,0.501336099311,21.435445114
0.792568105941,0.377964840074,0.656880864824,0.305703666314,0.27591743712,0.713954402762,0.216661275526,0.96465091432,0.760553201035,0.430189116572,11.6553520834
0.286852650192,0.0485833069959,0.110559426125,0.298416304899,0.684332719557,0.649619158508,0.522722758632,0.577982454755,0.0415295492834,0.919802826642,8.35440864507
0.666096939906,0.291769490233,0.405565583767,0.358629128433,0.0249743790422,0.0494040833063,0.513616742967,0.857926164534,0.975603515151,0.299674860976,7.60729770117
0.0135752085078,0.0905077133769,0.27313114375,0.927892342852,0.424352569236,0.786950674064,0.904609260574,0.14581026546,0.027267663154,0.499483451994,11.7272102297
0.777401688905,0.743793065094,0.930116394695,0.306431555544,0.800587434196,0.460635304995,0.885955734682,0.349088888934,0.619650324538,0.350882798386,18.453284141
0.708060902028,0.62806787026,0.513639137845,0.982941808402,0.444547220565,0.290259897485,0.875358516639,0.389063730904,0.296915958721,0.89289220586,22.5226894423
0.979390626146,0.664877052704,0.202428625787,0.31296863516,0.673543926348,0.745252781327,0.151180505275,0.97140552792,0.638710358373,0.48323120767,18.0361805661
0.00137218754231,0.0656932681224,0.0429410037635,0.177828590031,0.367381630118,0.0450875869681,0.259064634636,0.892611730053,0.21804928471,0.702311607317,7.22179623123
0.681666728177,0.765635802626,0.848684348754,0.390676303443,0.324330882828,0.140996471523,0.739442231318,0.497847270904,0.827815026081,0.289739544555,16.1130786992
0.383178305948,0.241898064613,0.0913083027933,0.733851007548,0.43223758668,0.224001419017,0.139788773203,0.10331754482,0.26941504432,0.757360016153,14.6771264477
0.493915917632,0.882782193301,0.119726607692,0.990268650398,0.649674866866,0.403667210918,0.668308746195,0.580302322215,0.677241781278,0.244548610394,28.1247854242
0.939657140443,0.479665067436,0.340353978879,0.502203244874,0.636915115757,0.687088732091,0.403026230337,0.765731746023,0.00630118684806,0.868461192985,17.8759439527
0.438498864243,0.077572084727,0.318565187729,0.312865919926,0.776341300961,0.0439034273073,0.0113107932977,0.818086471938,0.422500468822,0.965125402352,6.70362877249
0.300928367705,0.530801804742,0.295062865707,0.997810834305,0.550446730625,0.931611167144,0.0918227811166,0.256519377697,0.114521868821,0.593105534096,18.1279594556
0.238075054791,0.372709089866,0.732987972639,0.734712364542,0.679784421628,0.0815998330764,0.0533681882374,0.560702695221,0.935019403835,0.270111674721,12.5425623416
0.643676294089,0.972392062771,0.986150288336,0.852377856094,0.0620274020942,0.527086053577,0.773484496948,0.394933994861,0.50181268492,0.947098478158,22.4804235559
0.514937320349,0.638348435832,0.594112585209,0.174323987374,0.0866243868083,0.0316977140155,0.615116666036,0.693413523762,0.529131545521,0.852676154507,10.0026488421
0.0523601861323,0.892494567998,0.0868298732811,0.574102127853,0.648961716728,0.399380175545,0.676127495234,0.96517653503,0.910728414884,0.921284345739,14.7751887629
0.00976328949888,0.792549274555,0.635865844298,0.715022083949,0.0816655668868,0.0119844169807,0.0836665275615,0.846935567155,0.402814136603,0.0768305478461,8.19221547719
0.975485846436,0.250595617662,0.391050134185,0.258324780562,0.981416426377,0.269676919258,0.062107616449,0.109476679751,0.140297899789,0.989492036858,15.6335204457
0.163450817235,0.932752879832,0.80660943534,0.33849695564,0.689039907897,0.556769157766,0.333782453901,0.767602159169,0.765092510882,0.147861298894,13.9065770326
0.796398887825,0.820615711993,0.515327009466,0.816179451478,0.266444684878,0.568531200928,0.297113301014,0.15014356735,0.220467458067,0.465442312807,17.6873731762
0.725356897809,0.501030422245,0.529674703515,0.224606877542,0.607806145223,0.340710611646,0.889922665711,0.989212622946,0.529546715231,0.510701826268,13.692441296
0.798003574497,0.699388582399,0.313152173411,0.159231149246,0.462031992525,0.20490732206,0.727017786499,0.887558538368,0.0614362955399,0.217244709201,13.9669998831
0.526854051582,0.101324371351,0.181130318251,0.905284919857,0.870058474669,0.88234476005,0.675059986897,0.594495953245,0.689371091791,0.290293832305,16.7047777465
0.259544842123,0.195286183877,0.551345939444,0.229137190592,0.316053730193,0.160649578049,0.635760152951,0.6736599047,0.843806542478,0.651474199893,5.74685465682
0.880154034408,0.75085035526,0.208348217425,0.754926934661,0.452249311901,0.432500341686,0.313391856897,0.802972725862,0.274721769371,0.343618268015,19.883724857
0.173632599051,0.464924042193,0.300896667841,0.208245431191,0.0293838604199,0.816615659616,0.123724631094,0.851405056491,0.875214671065,0.663430356325,4.86158019324
0.116922095892,0.773003211312,0.198082911917,0.998013221735,0.846334683564,0.455459319052,0.533437421936,0.215521426694,0.441872158845,0.609842929861,17.4107695549
0.832684025302,0.308126434504,0.284102158875,0.919649625225,0.896941266143,0.594572279781,0.45698869053,0.331611261728,0.464979232802,0.631617488175,21.6121981722
0.18353008738,0.481070157975,0.256162534632,0.0850019534283,0.699072347603,0.163762469295,0.284432594415,0.837477168272,0.79032740077,0.0528840365909,8.58602625674
0.774552155083,0.276699509415,0.525825944758,0.43119657919,0.0620167275139,0.016814002132,0.538258913251,0.392034445272,0.829432634809,0.457165537789,11.0090940781
0.150244314254,0.0540370826788,0.0415146088583,0.247700311321,0.925634719715,0.829787955542,0.651457476397,0.135453088874,0.165672873476,0.496151981845,11.4229254128
0.619514381833,0.16088186195,0.26724707482,0.242458555221,0.0108428429998,0.446160289661,0.634950076466,0.131778926162,0.0190901785888,0.386152734862,4.7409854745
0.0354439959372,0.603086577614,0.878360679024,0.401914705175,0.314090639717,0.92823261711,0.534907823725,0.702075721928,0.572269257858,0.232988930078,10.5900479916
0.126491432852,0.688794819924,0.814966626539,0.136477429762,0.985053323344,0.899215544177,0.166418464887,0.92300283862,0.503235247618,0.685885102647,9.79016810312
0.905840961893,0.91210038351,0.650180782073,0.716362217567,0.402103451543,0.665566496467,0.869621738551,0.682675070542,0.160994827809,0.482495785806,13.9747524781
0.508268020359,0.43205476288,0.583801595867,0.0336823885506,0.84654676772,0.743706934231,0.934391140079,0.501165062909,0.572468977512,0.497649501042,10.7762501536
0.227010533223,0.815998741407,0.591290749078,0.204712753086,0.374410117273,0.129016131552,0.314332085803,0.587760225972,0.790237817294,0.800909777994,6.37985893173
0.477025400248,0.491499314004,0.213736554607,0.807348647281,0.344929390771,0.976837064425,0.577644140481,0.614631035081,0.248914784893,0.592294453707,18.050423857
0.431552134891,0.269878947603,0.173570874911,0.38709848116,0.423453037593,0.0297178853915,0.173789384353,0.402982626924,0.551196226702,0.291382081769,11.6779449527
0.601697091695,0.78505917167,0.245419490222,0.967654748594,0.483831213317,0.399386049922,0.748332009131,0.718806344671,0.935913387386,0.790001237355,24.1239952947
0.691227780154,0.906385326798,0.788758960334,0.661682609398,0.72704500974,0.249137240785,0.749689797963,0.785239998396,0.460885920778,0.254909659034,20.2120461516
0.799213869387,0.229443145445,0.304669071489,0.605980620837,0.128079155984,0.294980889087,0.674631213235,0.239874324328,0.457631327757,0.870838000281,11.8598872359
0.784709706013,0.462642910394,0.299204733725,0.971416198711,0.75998671524,0.666921892996,0.574642450875,0.736056589509,0.0595654822044,0.0304185537094,24.567570908
